row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R2_drag,R2_cv,R2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R2_Drag,Hit_R2_CV,Hit_R2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected
2,10,,-65.66,1.3,30.01,52.97,40.746154,0.730773,0.3825,-25.884615,1000,1000,-7.373747,91826.92308,0.3825,0.730773,0.864543,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,1,TRUE
2,10,,-65.68,1.3,35.04,52.47,40.361538,0.942236,0.119757,7.923077,269.230769,269.230769,15.164493,84519.23077,0.119757,0.942236,0.896445,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
2,10,,-65.7,1.3,35.05,52.33,40.253846,0.918134,0.912581,23.153846,692.307692,692.307692,35.708753,38076.92308,0.912581,0.918134,0.88334,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
2,10,,-65.72,1.3,35.05,53.05,40.807692,0.863788,0.297755,6.769231,1653.846154,1653.846154,-22.651847,-40961.53846,0.297755,0.863788,0.056902,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
2,10,,-65.74,1.3,35.05,52.73,40.561538,0.889936,0.002593,-0.384615,-2000,-2000,11.902654,-17884.61539,0.002593,0.889936,0.881534,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
2,10,,-65.76,1.3,35.05,53.23,40.946154,0.797549,0.641247,-7.384615,1576.923077,1576.923077,11.28626,-17500,0.641247,0.797549,0.893922,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
2,11,,-65.28,1.3,35.06,13.69,10.530769,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
2,11,,-65.3,1.3,35.04,19.35,14.884615,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
2,11,,-65.32,1.3,35.05,23.1,17.769231,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
2,11,,-65.34,1.3,20.08,24.58,18.907692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,11,,-65.36,1.3,30.09,26.91,20.7,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,FALSE
2,11,,-65.38,1.3,20.07,28.38,21.830769,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,11,,-65.4,1.3,20.07,29.79,22.915385,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,11,,-65.42,1.3,20.08,30.79,23.684615,0,0.976327,-58.846154,-788.461538,-788.461538,56.515708,0,0.976327,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,11,,-65.44,1.3,20.08,32.07,24.669231,0.856849,0.995602,-48.961538,538.461538,538.461538,-7.632608,24711.53846,0.995602,0.856849,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0.2,FALSE
2,11,,-65.46,1.3,20.08,33.01,25.392308,0.929852,0.995804,-44.384615,-653.846154,-653.846154,22.707176,11442.30769,0.995804,0.929852,0.884872,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
2,11,,-65.48,1.3,20.08,34.38,26.446154,0.93391,0.996834,-43.846154,826.923077,826.923077,13.146714,1346.153846,0.996834,0.93391,0.801962,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
2,11,,-65.5,1.3,25.05,35.4,27.230769,0.817367,0.997381,-44.346154,-673.076923,-673.076923,3.674739,-1250,0.997381,0.817367,0.113879,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.52,1.3,25.04,36.75,28.269231,0.804824,0.996591,-45.192308,634.615385,634.615385,0.953909,-2115.384615,0.996591,0.804824,0.841353,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.54,1.3,25.05,38.05,29.269231,0.633879,0.998221,-47.884615,-96.153846,-96.153846,4.757482,-6730.769231,0.998221,0.633879,0.740232,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.56,1.3,25.04,39.49,30.376923,0.118649,0.996821,-49.5,269.230769,269.230769,-3.03848,-4038.461538,0.996821,0.118649,0.896341,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.58,1.3,25.03,41.01,31.546154,0.605375,0.999024,-53.692308,153.846154,153.846154,5.915931,-10480.76923,0.999024,0.605375,0.774248,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.6,1.3,25.04,42.63,32.792308,0.914669,0.998282,-56.615385,192.307692,192.307692,-3.562633,-7307.692308,0.998282,0.914669,0.899585,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.62,1.3,25.05,44.26,34.046154,0.927694,0.999293,-59.846154,19.230769,19.230769,0.245777,-8076.923077,0.999293,0.927694,0.886808,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.64,1.3,25.04,46.32,35.630769,0.961111,0.996533,-65.038462,826.923077,826.923077,3.825097,-12980.76923,0.996533,0.961111,0.848352,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.66,1.3,25.03,48.32,37.169231,0.947818,0.996627,-70.423077,-115.384615,-115.384615,-0.607641,-13461.53846,0.996627,0.947818,0.890877,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,11,,-65.68,1.3,35.06,56.14,43.184615,0.608827,0.870843,-119.538462,11192.30769,11192.30769,96.45341,-122788.4615,0.870843,0.608827,0.601218,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
2,11,,-65.7,1.3,35.06,59.7,45.923077,0.842441,0.937945,-156.538462,-8192.307692,-8192.307692,-58.116628,-92500,0.937945,0.842441,0.899998,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
2,11,,-65.72,1.3,35.06,59.14,45.492308,0.758712,0.885866,-142.384615,-7923.076923,-7923.076923,-77.657086,35384.61539,0.885866,0.758712,0.494037,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
2,12,,-65.4,1.3,35.05,19.85,15.269231,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
2,12,,-65.42,1.3,35.04,24.35,18.730769,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
2,12,,-65.44,1.3,25.04,26.87,20.669231,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
2,12,,-65.46,1.3,20.09,28.23,21.715385,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,12,,-65.48,1.3,20.08,29.38,22.6,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,12,,-65.5,1.3,20.09,30.41,23.392308,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,12,,-65.52,1.3,20.08,31.5,24.230769,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,12,,-65.54,1.3,20.09,32.55,25.038462,0,0.999727,-41.384615,-76.923077,-76.923077,37.773017,0,0.999727,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
2,12,,-65.56,1.3,20.08,33.67,25.9,0.758113,0.999823,-41.230769,134.615385,134.615385,8.475487,384.615385,0.999823,0.758113,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0.2,FALSE
2,12,,-65.58,1.3,20.08,34.8,26.769231,0.726592,0.999811,-42.115385,19.230769,19.230769,3.269058,-2211.538462,0.999811,0.726592,0.313449,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
2,12,,-65.6,1.3,25.03,36.01,27.7,0.77037,0.999368,-43.346154,153.846154,153.846154,0.941228,-3076.923077,0.999368,0.77037,0.865919,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,12,,-65.62,1.3,25.04,37.22,28.630769,0.71312,0.999622,-44.923077,0,0,0.828971,-3942.307692,0.999622,0.71312,0.874476,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,12,,-65.64,1.3,25.05,38.57,29.669231,0.041793,0.999005,-47,269.230769,269.230769,1.11169,-5192.307692,0.999005,0.041793,0.871741,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,12,,-65.66,1.3,25.04,39.88,30.676923,0.686739,0.99939,-48.923077,-76.923077,-76.923077,-0.649214,-4807.692308,0.99939,0.686739,0.896229,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,12,,-65.68,1.3,25.03,41.48,31.907692,0.838068,0.997569,-52.307692,557.692308,557.692308,3.271947,-8461.538462,0.997569,0.838068,0.835819,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.6,FALSE
2,12,,-65.7,1.3,25.04,42.97,33.053846,0.932196,0.998494,-55.423077,-211.538462,-211.538462,-1.227625,-7788.461538,0.998494,0.932196,0.896443,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
2,12,,-65.72,1.3,25.04,44.91,34.546154,0.922053,0.995589,-60.653846,865.384615,865.384615,4.288842,-13076.92308,0.995589,0.922053,0.842444,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.6,FALSE
2,12,,-65.74,1.3,25.03,46.65,35.884615,0.979829,0.997928,-65.269231,-384.615385,-384.615385,-2.407087,-11538.46154,0.997928,0.979829,0.897783,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
2,12,,-65.76,1.3,25.03,48.9,37.615385,0.984849,0.99561,-71.230769,980.769231,980.769231,2.133962,-14903.84615,0.99561,0.984849,0.873686,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.4,FALSE
2,12,,-65.78,1.3,25.04,51.15,39.346154,0.994169,0.997195,-78.269231,0,0,0.898566,-17596.15385,0.997195,0.994169,0.881794,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,0.4,FALSE
2,12,,-65.8,1.3,35.05,56.05,43.115385,0.778884,0.954056,-103,5096.153846,5096.153846,34.445202,-61826.92308,0.954056,0.778884,0.724008,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
2,12,,-65.82,1.3,35.05,59.99,46.146154,0.888964,0.972393,-130.115385,-1846.153846,-1846.153846,-7.007715,-67788.46154,0.972393,0.888964,0.887363,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
2,12,,-65.84,1.3,35.05,61.89,47.607692,0.887887,0.979893,-133.923077,-3923.076923,-3923.076923,-42.253641,-9519.230769,0.979893,0.887887,0.81047,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.6,FALSE
2,12,,-65.86,1.3,35.04,62.43,48.023077,0.170603,0.906389,-109.230769,-2615.384615,-2615.384615,-35.663594,61730.76923,0.906389,0.170603,0.335174,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
2,12,,-65.88,1.3,35.05,64.76,49.815385,0.519087,0.92817,-76.384615,3442.307692,3442.307692,-18.67103,82115.38462,0.92817,0.519087,0.870724,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
2,12,,-65.9,1.3,35.05,66.86,51.430769,0.949762,0.97004,-63.884615,-442.307692,-442.307692,36.398603,31250,0.97004,0.949762,0.873045,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,13,,-64.78,1.3,35.09,19.63,15.1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,13,,-64.8,1.3,35.08,24.67,18.976923,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,13,,-64.82,1.3,20.05,26.28,20.215385,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,13,,-64.84,1.3,25.04,28.22,21.707692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,13,,-64.86,1.3,20.06,29.33,22.561538,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,13,,-64.88,1.3,25.07,30.77,23.669231,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,13,,-64.9,1.3,20.06,31.81,24.469231,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,13,,-64.92,1.3,25.03,33.16,25.507692,0,0.998032,-47.538462,596.153846,596.153846,6.336612,0,0.998032,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,13,,-64.94,1.3,20.07,34.13,26.253846,0.770278,0.996093,-46.115385,-730.769231,-730.769231,13.360716,3557.692308,0.996093,0.770278,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0.2,FALSE
3,13,,-64.96,1.3,20.06,35.48,27.292308,0.925542,0.997493,-45.153846,730.769231,730.769231,1.551626,2403.846154,0.997493,0.925542,0.899161,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,13,,-64.98,1.3,25.04,36.6,28.153846,0.885566,0.99792,-45.769231,-442.307692,-442.307692,5.075922,-1538.461538,0.99792,0.885566,0.291273,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65,1.3,25.05,38.13,29.330769,0.830322,0.994897,-47.730769,788.461538,788.461538,3.544125,-4903.846154,0.994897,0.830322,0.739937,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.02,1.3,25.04,39.42,30.323077,0.281041,0.998301,-50.884615,-461.538462,-461.538462,2.577563,-7884.615385,0.998301,0.281041,0.848295,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.04,1.3,25.03,40.89,31.453846,0.302301,0.998028,-52.461538,346.153846,346.153846,-4.164611,-3942.307692,0.998028,0.302301,0.888889,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.06,1.3,25.04,42.48,32.676923,0.891245,0.998925,-55.846154,230.769231,230.769231,4.030407,-8461.538462,0.998925,0.891245,0.805501,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.08,1.3,25.07,44.18,33.984615,0.88652,0.997239,-58.307692,211.538462,211.538462,-2.511092,-6153.846154,0.997239,0.88652,0.899925,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.1,1.3,25.05,46.07,35.438462,0.801659,0.997641,-63.807692,365.384615,365.384615,6.153441,-13750,0.997641,0.801659,0.799007,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.12,1.3,25.04,48.19,37.069231,0.916394,0.996594,-69.961538,442.307692,442.307692,0.4157,-15384.61539,0.996594,0.916394,0.885938,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.14,1.3,25.04,50.27,38.669231,0.95856,0.998006,-75.346154,-76.923077,-76.923077,-2.668356,-13461.53846,0.998006,0.95856,0.89801,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,13,,-65.16,1.3,30.02,53.23,40.946154,0.97051,0.992466,-85.769231,1692.307692,1692.307692,8.887805,-26057.69231,0.992466,0.97051,0.821705,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,6,0.6,FALSE
3,13,,-65.18,1.3,35.1,55.51,42.7,0.96995,0.995967,-92,-1307.692308,-1307.692308,-9.874343,-15576.92308,0.995967,0.96995,0.896225,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.4,FALSE
3,13,,-65.2,1.3,35.1,56.02,43.092308,0.036374,0.961528,-80.384615,-3403.846154,-3403.846154,-27.889075,29038.46154,0.961528,0.036374,0.021318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,13,,-65.22,1.3,35.1,57.36,44.123077,0.473291,0.928567,-65.269231,1596.153846,1596.153846,-4.702772,37788.46154,0.928567,0.473291,0.87295,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,13,,-65.24,1.3,35.08,59.11,45.469231,0.912083,0.968153,-52.346154,788.461538,788.461538,1.508927,32307.69231,0.968153,0.912083,0.898572,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,14,,-64.6,1.3,35.08,13.78,10.6,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,14,,-64.62,1.3,35,19.27,14.823077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,14,,-64.64,1.3,35.1,22.83,17.561538,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,14,,-64.66,1.3,35.09,25.77,19.823077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,14,,-64.68,1.3,20.05,27.77,21.361538,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,14,,-64.7,1.3,20.06,29.02,22.323077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,14,,-64.72,1.3,20.06,30.37,23.361538,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,14,,-64.74,1.3,20.06,31.4,24.153846,0,0.985464,-53.307692,-615.384615,-615.384615,38.01363,0,0.985464,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,14,,-64.76,1.3,20.06,32.61,25.084615,0.897152,0.998342,-46.384615,346.153846,346.153846,42.09962,17307.69231,0.998342,0.897152,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0.2,FALSE
3,14,,-64.78,1.3,20.06,33.7,25.923077,0.876826,0.998412,-44.615385,-230.769231,-230.769231,19.347626,4423.076923,0.998412,0.876826,0.846295,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,14,,-64.8,1.3,25.04,35,26.923077,0.807962,0.998628,-44.461538,403.846154,403.846154,5.275153,384.615385,0.998628,0.807962,0.789715,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.82,1.3,20.05,36.08,27.753846,0.81126,0.999317,-45.192308,-423.076923,-423.076923,2.944469,-1826.923077,0.999317,0.81126,0.273463,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,14,,-64.84,1.3,25.04,37.49,28.838462,0.82872,0.99812,-46.692308,634.615385,634.615385,2.023587,-3750,0.99812,0.82872,0.8126,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.86,1.3,25.04,38.78,29.830769,0.657068,0.998618,-48.653846,-230.769231,-230.769231,1.037123,-4903.846154,0.998618,0.657068,0.872462,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.88,1.3,25.04,40.34,31.030769,0.052627,0.996613,-51.461538,519.230769,519.230769,1.866915,-7019.230769,0.996613,0.052627,0.862711,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.9,1.3,25.04,41.8,32.153846,0.808103,0.999116,-54.961538,-192.307692,-192.307692,1.074226,-8750,0.999116,0.808103,0.877064,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.92,1.3,25.05,43.58,33.523077,0.95853,0.997217,-58.461538,615.384615,615.384615,-0.439212,-8750,0.997217,0.95853,0.892857,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.94,1.3,25.02,45.28,34.830769,0.997007,0.998661,-62.461538,-153.846154,-153.846154,0.460785,-10000,0.998661,0.997007,0.884367,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
3,14,,-64.96,1.3,25.04,47.5,36.538462,0.96749,0.994776,-68.461538,1000,1000,3.71537,-15000,0.994776,0.96749,0.857143,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-64.98,1.3,25.04,49.62,38.169231,0.962918,0.996765,-75.230769,-192.307692,-192.307692,0.214833,-16923.07692,0.996765,0.962918,0.885333,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,14,,-65,1.3,30.01,52.3,40.230769,0.977402,0.994326,-83.769231,1076.923077,1076.923077,2.334405,-21346.15385,0.994326,0.977402,0.875968,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,0.2,FALSE
3,14,,-65.02,1.3,35.08,53.28,40.984615,0.52203,0.985398,-80,-3269.230769,-3269.230769,-22.667153,9423.076923,0.985398,0.52203,0.446992,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.6,FALSE
3,14,,-65.04,1.3,35.08,54.41,41.853846,0.250321,0.96144,-67.230769,288.461538,288.461538,-14.127961,31923.07692,0.96144,0.250321,0.729932,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,14,,-65.06,1.3,35.08,53.4,41.076923,0.762867,0.7005,-37.192308,-4115.384615,-4115.384615,-18.114269,75096.15385,0.7005,0.762867,0.790575,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,14,,-65.08,1.3,35.09,54.97,42.284615,0.965122,0.686986,-21,4961.538462,4961.538462,10.652174,40480.76923,0.686986,0.965122,0.892359,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,14,,-65.1,1.3,35.09,57.22,44.015385,0.814508,0.698087,-32.461538,1307.692308,1307.692308,56.212631,-28653.84615,0.698087,0.814508,0.242623,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,14,,-65.12,1.3,35.08,58.52,45.015385,0.230513,0.816698,-46.307692,-1826.923077,-1826.923077,-2.734244,-34615.38462,0.816698,0.230513,0.879862,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,14,,-65.14,1.3,35.09,58.29,44.838462,0.292188,0.899609,-51.269231,-2942.307692,-2942.307692,-15.799997,-12403.84615,0.899609,0.292188,0.869115,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,14,,-65.16,1.3,35.01,57.59,44.3,0.146614,0.498556,-24.269231,-903.846154,-903.846154,-36.26846,67500,0.498556,0.146614,0.302631,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,14,,-65.18,1.3,35.09,57.76,44.430769,0.479414,0.002024,-0.576923,1673.076923,1673.076923,-1.902702,59230.76923,0.002024,0.479414,0.897934,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,15,,-64.54,1.3,35.1,23.04,17.723077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,15,,-64.56,1.3,25.03,26.57,20.438462,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.58,1.3,20.06,27.98,21.523077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,15,,-64.6,1.3,25.04,29.78,22.907692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.62,1.3,20.04,31.2,24,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,15,,-64.64,1.3,25.04,32.61,25.084615,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.66,1.3,20.06,33.8,26,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,15,,-64.68,1.3,25.04,35.04,26.953846,0,0.998395,-50.461538,96.153846,96.153846,-4.525411,0,0.998395,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.7,1.3,25.04,36.18,27.830769,0.877024,0.998627,-47.653846,-192.307692,-192.307692,9.104726,7019.230769,0.998627,0.877024,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0.2,FALSE
3,15,,-64.72,1.3,25.06,37.64,28.953846,0.952016,0.998338,-47.846154,615.384615,615.384615,8.834742,-480.769231,0.998338,0.952016,0.713415,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.74,1.3,25.04,38.93,29.946154,0.823925,0.998495,-49.461538,-326.923077,-326.923077,3.959044,-4038.461538,0.998495,0.823925,0.60906,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.76,1.3,25.04,40.46,31.123077,0.569739,0.997904,-52.269231,461.538462,461.538462,2.75389,-7019.230769,0.997904,0.569739,0.837605,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.78,1.3,25.04,41.89,32.223077,0.002613,0.999466,-54.769231,-192.307692,-192.307692,-1.156265,-6250,0.999466,0.002613,0.897523,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.8,1.3,25.03,43.58,33.523077,0.90564,0.998095,-57.076923,500,500,-0.697495,-5769.230769,0.998095,0.90564,0.896341,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.82,1.3,25.04,45.27,34.823077,0.946523,0.998779,-60.769231,0,0,2.717914,-9230.769231,0.998779,0.946523,0.84894,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
