family,source_file,label,sample_id,cell,session_idx,session_t_min,session_t_max,conc,mw,hit_point_z,provider_suffix,provider_bucket,viscosity_bucket_kcp,truth_source,benchmark_family,cohort_type,rpm,gamma_dot,n_drag_points,mu_pred_cP,mu_true_cP,mu_true_label_cP,mu_true_master_cP,abs_pct_err,abs_pct_err_label,abs_pct_err_master,pathway,R2_drag,tau_Pa_hit,A,fit_success,n_stress,K_stress
Silicone,silicone.csv,l1000_b_a1000,l1000_b_a1000,1,0,15.02,15.03,,,,b,b,0-5,label,silicone_curated,benchmark,43.0,85.99999999999999,26,1479.3919704245027,1000.0,1000.0,,47.93919704245027,47.93919704245027,,newtonian,0.9999183063781163,88.51489319324799,0.6349321761478552,True,,
Silicone,silicone.csv,l1000_sl_a1154,l1000_sl_a1154,2,0,12.01,15.02,,,,sl,sil_sl,0-5,label,silicone_curated,benchmark,43.0,85.99999999999999,36,965.5678129578808,1154.0,1154.0,,16.32861239533095,16.32861239533095,,newtonian,0.7350078484562974,133.26807894266776,0.28967034388736423,True,,
Silicone,silicone.csv,l1000_sl_a1154,l1000_sl_a1154,2,1,15.03,15.03,,,,sl,sil_sl,0-5,label,silicone_curated,benchmark,43.0,85.99999999999999,13,1548.7988161981632,1154.0,1154.0,,34.21133589238849,34.21133589238849,,newtonian,0.9990348624351072,76.27301285163776,0.6647205219734605,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,1,0,15.03,15.05,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,27,17780.328919244792,14590.0,14590.0,,21.866545025666838,21.866545025666838,,newtonian,0.9999308607487356,74.83922209049216,7.6310424546114985,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,2,0,15.04,15.05,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,22,18020.902870174767,14590.0,14590.0,,23.51544119379552,23.51544119379552,,newtonian,0.9996733310931017,82.11575306512721,7.734293077328225,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,3,0,15.04,15.05,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,16,16896.223369713585,14590.0,14590.0,,15.80687710564486,15.80687710564486,,newtonian,0.9997071907004026,83.21885492581494,7.251598012752611,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,4,0,15.04,15.04,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,18,16604.89378089064,14590.0,14590.0,,13.810101308366287,13.810101308366287,,newtonian,0.9998162009263892,82.66053499314629,7.126563854459503,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,5,0,15.03,15.05,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,15,15609.606008619694,14590.0,14590.0,,6.988389366824497,6.988389366824497,,newtonian,0.999740791428126,85.98780267241897,6.699401720437637,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,6,0,15.04,15.05,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,13,15125.470769175561,14590.0,14590.0,,3.6701217900998024,3.6701217900998024,,newtonian,0.9996126784553753,90.8883079909162,6.491618355869339,True,,
Silicone,silicone.csv,l12500_b_14590,l12500_b_14590,8,0,15.02,15.03,,,,b,b,5-15,label,silicone_curated,benchmark,4.0,7.999999999999999,22,17705.99405134361,14590.0,14590.0,,21.357053127783473,21.357053127783473,,newtonian,0.9998836017442952,89.40964079388748,7.599139077829874,True,,
Silicone,silicone.csv,l12500_b_a14570,l12500_b_a14570,7,0,12.01,12.03,,,,b,b,5-15,label,silicone_curated,benchmark,3.5,6.999999999999999,16,15802.735786026484,14570.0,14570.0,,8.460780961060285,8.460780961060285,,newtonian,0.9988969792760689,74.50450768346491,6.782290036921237,True,,
Silicone,silicone.csv,l15000_sdl_a19000,l15000_sdl_a19000,8,1,16.06,16.08,,,,sdl,sdl,15-40,label,silicone_curated,benchmark,2.6,5.199999999999999,14,21138.283875442743,19000.0,19000.0,,11.254125660224963,11.254125660224963,,newtonian,0.9998129845113886,89.44567050094244,9.072224839245811,True,,
Silicone,silicone.csv,l15000_sdl_a19000,l15000_sdl_a19000,9,0,15.02,15.03,,,,sdl,sdl,15-40,label,silicone_curated,benchmark,2.6,5.199999999999999,8,16276.50837478031,19000.0,19000.0,,14.334166448524687,14.334166448524687,,newtonian,0.9970320878985721,77.55017751862758,6.98562591192288,True,,
Silicone,silicone.csv,l15000_sdl_a19000,l15000_sdl_a19000,9,1,20.08,20.09,,,,sdl,sdl,15-40,label,silicone_curated,benchmark,2.6,5.199999999999999,9,19456.585679937773,19000.0,19000.0,,2.4030825259882764,2.4030825259882764,,newtonian,0.9996905788098717,113.8639549716625,8.350465957054839,True,,
Silicone,silicone.csv,l20000_sdl_a24380,l20000_sdl_a24380,9,0,16.06,20.06,,,,sdl,sdl,15-40,label,silicone_curated,benchmark,2.1,4.199999999999999,19,26593.908568002993,24380.0,24380.0,,9.080839081226387,9.080839081226387,,newtonian,0.9994896391638535,90.69650993416283,11.413694664378966,True,,
Silicone,silicone.csv,l2000_sdl_a3347,l2000_sdl_a3347,3,0,15.01,15.06,,,,sdl,sdl,0-5,label,silicone_curated,benchmark,15.0,29.999999999999993,24,3913.663612640111,3347.0,3347.0,,16.93049335644191,16.93049335644191,,newtonian,0.9998739672359523,73.44071255239058,1.6796839539227943,True,,
Silicone,silicone.csv,l25000_sdl_a22730,l25000_sdl_a22730,10,1,20.08,20.09,,,,sdl,sdl,15-40,label,silicone_curated,benchmark,2.2,4.4,13,23421.10019810399,22730.0,22730.0,,3.040476014535819,3.040476014535819,,newtonian,0.9994908097655812,94.56474143288457,10.051974333950211,True,,
Silicone,silicone.csv,l30000_b_a31870,l30000_b_a31870,11,0,16.06,25.05,,,,b,b,15-40,label,silicone_curated,benchmark,1.7,3.3999999999999995,28,32095.188739221052,31870.0,31870.0,,0.7065853128994413,0.7065853128994413,,newtonian,0.999083203719454,97.7040931964467,13.774759115545514,True,,
Silicone,silicone.csv,l40000_sdl_a62600,l40000_sdl_a62600,12,0,24.05,28.05,,,,sdl,sdl,40+,label,silicone_curated,benchmark,0.8,1.5999999999999999,18,88720.15375046362,62600.0,62600.0,,41.72548522438278,41.72548522438278,,newtonian,0.9997737637462801,84.72426925649081,38.07731920620756,True,,
Silicone,silicone.csv,l40000_sdl_a62600,l40000_sdl_a62600,12,1,32.06,36.03,,,,sdl,sdl,40+,label,silicone_curated,benchmark,0.8,1.5999999999999999,8,85942.9691237014,62600.0,62600.0,,37.289088057031,37.289088057031,,newtonian,0.9996417628159677,133.38937935510066,36.88539447369159,True,,
Silicone,silicone.csv,l4000_sdl_a6611,l4000_sdl_a6611,4,0,15.01,15.04,,,,sdl,sdl,5-15,label,silicone_curated,benchmark,8.0,15.999999999999998,25,7618.240018267348,6611.0,6611.0,,15.235819365713935,15.235819365713935,,newtonian,0.9996931961104129,86.81881988638058,3.2696309091276174,True,,
Silicone,silicone.csv,l45000_sdl_a40600,l45000_sdl_a40600,13,1,24.06,28.03,,,,sdl,sdl,40+,label,silicone_curated,benchmark,1.2,2.3999999999999995,9,42599.501745576585,40600.0,40600.0,,4.924881146740356,4.924881146740356,,newtonian,0.9972994689037902,118.24718628936424,18.283047959474928,True,,
Silicone,silicone.csv,l45000_sdl_a40850,l45000_sdl_a40850,12,0,20.0,20.1,,,,sdl,sdl,40+,label,silicone_curated,benchmark,1.2,2.3999999999999995,8,33703.9386060565,40850.0,40850.0,,17.493418345026924,17.493418345026924,,newtonian,0.9960709819061387,61.498834768312804,14.465209702170174,True,,
