fluid_id,family,conc,mu_true_cP,rpm,gamma_dot,A,B,hc,R2,n
Silicone|25kcP,Silicone,,22760.0,2.2,4.4,3.5307118385646965,1.5780808020584376,0.2773945088430601,0.9987806926305398,24
Silicone|2kcP,Silicone,,3345.0,15.0,29.999999999999993,0.07323190360127421,0.034671932568165975,0.2773945088430601,0.9958220315987854,17
Silicone|30kcP,Silicone,,31903.0,1.7,3.3999999999999995,6.182682489022357,3.0910501634400287,0.2773945088430601,0.9986095874210865,19
Silicone|35kcP,Silicone,,63253.0,0.8,1.5999999999999999,25.192348467703766,13.017695303093205,0.2773945088430601,0.9904150211149298,18
Silicone|40kcP,Silicone,,62756.0,0.8,1.5999999999999999,27.665472794037182,22.31924468193973,0.2773945088430601,0.9933930807749953,18
Silicone|45kcP,Silicone,,40820.0,1.2,2.3999999999999995,11.01813764175292,5.88648569896598,0.2773945088430601,0.9990324599901335,23
Silicone|4kcP,Silicone,,6603.0,8.0,15.999999999999998,0.2475582839018464,0.1549399973855157,0.2773945088430601,0.9995878371919794,22
Silicone|50kcP,Silicone,,79653.0,0.6,1.1999999999999997,38.006312502476156,31.132782178395654,0.2773945088430601,0.9979042646390944,18
Silicone|55kcP,Silicone,,48553.0,1.0,1.9999999999999998,14.585305613444165,10.338228328926974,0.2773945088430601,0.9988055112500567,26
Silicone|5kcP,Silicone,,5861.0,9.0,17.999999999999996,0.1980385407945725,0.11274962570655583,0.2773945088430601,0.9985567098285308,18
Silicone|60kcP,Silicone,,68953.0,0.8,1.5999999999999999,26.520837827031468,16.955080726426814,0.2773945088430601,0.9955831850468264,18
Silicone|70kcP,Silicone,,87046.0,0.5,0.9999999999999999,59.6933232171077,39.78892147285271,0.2773945088430601,0.9931685802833702,19
Silicone|75kcP,Silicone,,70730.0,0.7,1.4,30.1263715669027,19.58031616897702,0.2773945088430601,0.9998373172454147,23
Silicone|80kcP,Silicone,,103800.0,0.5,0.9999999999999999,69.23280334591291,35.11894093639894,0.2773945088430601,0.9938352823977183,19
Silicone|8kcP,Silicone,,8946.0,5.6,11.2,0.48485120179832014,0.33353143259820733,0.2773945088430601,0.9998667408542511,20
Silicone|90kcP,Silicone,,102466.0,0.5,0.9999999999999999,65.34514199759573,45.29079458846342,0.2773945088430601,0.9945749129094249,18
Silicone|95kcP,Silicone,,93400.0,0.5,0.9999999999999999,62.161963366443686,30.740547719371712,0.2773945088430601,0.9975590823643125,22
Solagum|1%,Solagum,1%,522.2,95.0,189.99999999999997,0.08972118180842151,0.3326423509570546,0.2773945088430601,0.7576382867466317,81
Solagum|2%,Solagum,2%,61800.0,0.7,1.4,7.978718862639058,51.58524428172681,0.2773945088430601,0.8229612656466935,38
Solagum|2%,Solagum,2%,35860.0,1.4,2.8,4.406090713166993,27.722606133019344,0.2773945088430601,0.7190487491698845,119
Solagum|2%,Solagum,2%,26156.47177686057,2.1,4.199999999999999,2.974156812849406,21.94188818493817,0.2773945088430601,0.9410005382931099,38
Solagum|2%,Solagum,2%,20910.0,2.8,5.6,2.5266970778531093,17.230226816865816,0.2773945088430601,0.9390947629786517,38
Solagum|3%,Solagum,3%,214300.0,0.2,0.39999999999999997,31.209692240317768,230.29716554842378,0.2773945088430601,0.8510026626706547,42
Solagum|3%,Solagum,3%,130700.0,0.4,0.7999999999999999,17.225496859172125,125.11853802496722,0.2773945088430601,0.4610338027106695,121
