row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag
2,11,980carb0.4%,-65.54,0.2,35.04,42.65,213.25
2,11,980carb0.4%,-65.54,0.3,30.08,49.47,164.9
2,11,980carb0.4%,-65.54,0.4,30.08,55.61,139.025
2,11,980carb0.4%,-65.56,0.1,35.04,32.35,323.5
2,11,980carb0.4%,-65.56,0.2,35.04,41.57,207.85
2,11,980carb0.4%,-65.56,0.3,35.03,50.06,166.866667
2,11,980carb0.4%,-65.56,0.4,25.03,56.99,142.475
2,11,980carb0.4%,-65.58,0.1,35.05,33.47,334.7
2,11,980carb0.4%,-65.58,0.2,35.04,41.52,207.6
2,11,980carb0.4%,-65.58,0.3,35.03,49.25,164.166667
2,11,980carb0.4%,-65.58,0.4,30.08,56.43,141.075
2,11,980carb0.4%,-65.6,0.1,35.04,33.2,332
2,11,980carb0.4%,-65.6,0.2,35.04,42.54,212.7
2,11,980carb0.4%,-65.6,0.3,35.03,51.16,170.533333
2,11,980carb0.4%,-65.6,0.4,30.08,57.01,142.525
2,11,980carb0.4%,-65.62,0.1,35.04,33.33,333.3
2,11,980carb0.4%,-65.62,0.2,35.03,42.17,210.85
2,11,980carb0.4%,-65.62,0.3,35.04,50.8,169.333333
2,11,980carb0.4%,-65.62,0.4,30.08,57.83,144.575
2,11,980carb0.4%,-65.64,0.1,35.04,34.46,344.6
2,11,980carb0.4%,-65.64,0.2,35.05,43.81,219.05
2,11,980carb0.4%,-65.64,0.3,30.09,51.26,170.866667
2,11,980carb0.4%,-65.64,0.4,25.03,57.04,142.6
2,11,980carb0.4%,-65.66,0.1,35.03,32.95,329.5
2,11,980carb0.4%,-65.66,0.2,35.05,42.26,211.3
2,11,980carb0.4%,-65.66,0.3,35.03,50.64,168.8
2,11,980carb0.4%,-65.66,0.4,30.09,58.04,145.1
2,11,980carb0.4%,-65.68,0.1,35.06,34.63,346.3
2,11,980carb0.4%,-65.68,0.2,35.05,42.9,214.5
2,11,980carb0.4%,-65.68,0.3,30.08,49.45,164.833333
2,11,980carb0.4%,-65.68,0.4,35.04,56.63,141.575
2,11,980carb0.4%,-65.7,0.1,35.04,33.43,334.3
2,11,980carb0.4%,-65.7,0.2,35.05,42.66,213.3
2,11,980carb0.4%,-65.7,0.3,35.04,51.25,170.833333
2,11,980carb0.4%,-65.7,0.4,30.08,57.5,143.75
2,11,980carb0.4%,-65.72,0.1,35.03,33.99,339.9
2,11,980carb0.4%,-65.72,0.2,35.05,42.11,210.55
2,11,980carb0.4%,-65.72,0.3,35.04,50.36,167.866667
2,11,980carb0.4%,-65.72,0.4,30,57.42,143.55
2,11,980carb0.4%,-65.74,0.1,35.03,33.87,338.7
2,11,980carb0.4%,-65.74,0.2,35.04,43.87,219.35
2,11,980carb0.4%,-65.74,0.3,30.08,51.87,172.9
2,11,980carb0.4%,-65.74,0.4,25.03,57.79,144.475
2,11,980carb0.4%,-65.76,0.1,35.03,33.95,339.5
2,11,980carb0.4%,-65.76,0.2,35.03,42.85,214.25
2,11,980carb0.4%,-65.76,0.3,35.05,51.58,171.933333
2,11,980carb0.4%,-65.76,0.4,30.09,58.35,145.875
2,11,980carb0.4%,-65.78,0.1,35.05,34.99,349.9
2,11,980carb0.4%,-65.78,0.2,35.05,44.03,220.15
2,11,980carb0.4%,-65.78,0.3,30.08,51.12,170.4
2,11,980carb0.4%,-65.78,0.4,30.08,56.97,142.425
2,11,980carb0.4%,-65.8,0.1,35.04,33.02,330.2
2,11,980carb0.4%,-65.8,0.2,35.03,42.65,213.25
2,11,980carb0.4%,-65.8,0.3,35.04,51.02,170.066667
2,11,980carb0.4%,-65.8,0.4,30.09,58.44,146.1
2,11,980carb0.4%,-65.82,0.1,35.04,34.76,347.6
2,11,980carb0.4%,-65.82,0.2,35.04,42.76,213.8
2,11,980carb0.4%,-65.82,0.3,35.04,50.27,167.566667
2,11,980carb0.4%,-65.82,0.4,25.03,57.2,143
2,11,980carb0.4%,-65.84,0.1,35.03,33.69,336.9
2,11,980carb0.4%,-65.84,0.2,35.04,42.9,214.5
2,11,980carb0.4%,-65.84,0.3,35.05,52.05,173.5
2,11,980carb0.4%,-65.84,0.4,25.03,58.17,145.425
2,11,980carb0.4%,-65.86,0.1,35.04,34.12,341.2
2,11,980carb0.4%,-65.86,0.2,35.03,42.45,212.25
2,11,980carb0.4%,-65.86,0.3,35.04,51.17,170.566667
2,11,980carb0.4%,-65.86,0.4,25.03,57.33,143.325
2,11,980carb0.4%,-65.88,0.1,35.04,34.11,341.1
2,11,980carb0.4%,-65.88,0.2,35.04,44,220
2,11,980carb0.4%,-65.88,0.3,30.09,52.07,173.566667
2,11,980carb0.4%,-65.88,0.4,25.02,57.69,144.225
2,11,980carb0.4%,-65.9,0.1,35.03,33.86,338.6
2,11,980carb0.4%,-65.9,0.2,35.04,43.08,215.4
2,11,980carb0.4%,-65.9,0.3,30.08,50.78,169.266667
2,11,980carb0.4%,-65.9,0.4,30.08,57.87,144.675
2,11,980carb0.4%,-65.92,0.1,35.04,34.83,348.3
2,11,980carb0.4%,-65.92,0.2,35.05,44.12,220.6
2,11,980carb0.4%,-65.92,0.3,30.08,51.13,170.433333
2,11,980carb0.4%,-65.92,0.4,30.08,57.22,143.05
2,11,980carb0.4%,-65.94,0.1,35.03,34.32,343.2
2,11,980carb0.4%,-65.94,0.2,35.03,43.07,215.35
2,11,980carb0.4%,-65.94,0.3,35.04,51.39,171.3
2,11,980carb0.4%,-65.94,0.4,30.09,58.56,146.4
2,11,980carb0.4%,-65.96,0.1,35.03,35.08,350.8
2,11,980carb0.4%,-65.96,0.2,35.04,43.26,216.3
2,11,980carb0.4%,-65.96,0.3,35.04,50.8,169.333333
2,11,980carb0.4%,-65.96,0.4,30.08,58.09,145.225
2,11,980carb0.4%,-65.98,0.1,35.04,34.01,340.1
2,11,980carb0.4%,-65.98,0.2,35.03,43.28,216.4
2,11,980carb0.4%,-65.98,0.3,35.04,52.24,174.133333
2,11,980carb0.4%,-65.98,0.4,25.03,58.4,146
2,11,980carb0.4%,-66,0.1,30.09,39.14,391.4
2,11,980carb0.4%,-66,0.2,35.06,50.99,254.95
2,11,980carb0.4%,-66,0.3,25.02,59.97,199.9
2,11,980carb0.4%,-66,0.4,35.04,68.41,171.025
2,11,980carb0.4%,-66.02,0.1,35.04,42.92,429.2
2,11,980carb0.4%,-66.02,0.2,35.03,51.18,255.9
2,11,980carb0.4%,-66.02,0.3,25.03,55.82,186.066667
2,11,980carb0.4%,-66.02,0.4,35.04,67.82,169.55
2,11,980carb0.4%,-66.04,0.1,30.08,45.76,457.6
2,11,980carb0.4%,-66.04,0.2,30.09,51.27,256.35
2,11,980carb0.4%,-66.04,0.3,20.07,61.32,204.4
2,11,980carb0.4%,-66.04,0.4,25.03,67.79,169.475
