row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag
2,7,Sep2%,-65.92,0.5,20.07,46.2,92.4
2,7,Sep2%,-65.92,1,15.02,52.93,52.93
2,7,Sep2%,-65.92,1.5,15.02,56.79,37.86
2,7,Sep2%,-65.92,2,15.02,61,30.5
2,7,Sep2%,-65.94,0.5,15.02,45.31,90.62
2,7,Sep2%,-65.94,1,15.05,52.67,52.67
2,7,Sep2%,-65.94,1.5,15.02,58.28,38.853333
2,7,Sep2%,-65.94,2,15.03,60.57,30.285
2,7,Sep2%,-65.96,0.5,20.01,46.34,92.68
2,7,Sep2%,-65.96,1,15.05,53.84,53.84
2,7,Sep2%,-65.96,1.5,15.02,57.33,38.22
2,7,Sep2%,-65.96,2,15.02,61.95,30.975
2,7,Sep2%,-65.98,0.5,15.02,46.07,92.14
2,7,Sep2%,-65.98,1,15.03,52.96,52.96
2,7,Sep2%,-65.98,1.5,20.08,58.83,39.22
2,7,Sep2%,-65.98,2,15.02,61.21,30.605
2,7,Sep2%,-66,0.5,20.07,46.74,93.48
2,7,Sep2%,-66,1,15.02,54.3,54.3
2,7,Sep2%,-66,1.5,15.02,57.91,38.606667
2,7,Sep2%,-66,2,15.02,62.54,31.27
2,7,Sep2%,-66.02,0.5,15.02,46.44,92.88
2,7,Sep2%,-66.02,1,15.02,53.47,53.47
2,7,Sep2%,-66.02,1.5,20.07,59.4,39.6
2,7,Sep2%,-66.02,2,15.01,61.87,30.935
2,7,Sep2%,-66.04,0.5,20.07,47.14,94.28
2,7,Sep2%,-66.04,1,15.02,54.81,54.81
2,7,Sep2%,-66.04,1.5,15.02,58.48,38.986667
2,7,Sep2%,-66.04,2,15.02,63.15,31.575
2,7,Sep2%,-66.06,0.5,20.07,46.73,93.46
2,7,Sep2%,-66.06,1,15.02,54,54
2,7,Sep2%,-66.06,1.5,20.08,59.86,39.906667
2,7,Sep2%,-66.06,2,15.02,62.59,31.295
2,7,Sep2%,-66.08,0.5,20.07,47.6,95.2
2,7,Sep2%,-66.08,1,15.02,55.14,55.14
2,7,Sep2%,-66.08,1.5,15.02,59.04,39.36
2,7,Sep2%,-66.08,2,15.02,63.66,31.83
2,7,Sep2%,-66.1,0.5,20.07,46.96,93.92
2,7,Sep2%,-66.1,1,15.02,54.63,54.63
2,7,Sep2%,-66.1,1.5,15.01,60.54,40.36
2,7,Sep2%,-66.1,2,15.03,63.08,31.54
2,7,Sep2%,-66.12,0.5,20.07,47.82,95.64
2,7,Sep2%,-66.12,1,15.02,55.87,55.87
2,7,Sep2%,-66.12,1.5,15.02,59.68,39.786667
2,7,Sep2%,-66.12,2,20.07,63.99,31.995
2,7,Sep2%,-66.14,0.5,20.08,47.18,94.36
2,7,Sep2%,-66.14,1,15.02,55.44,55.44
2,7,Sep2%,-66.14,1.5,15.02,60.97,40.646667
2,7,Sep2%,-66.14,2,15.02,63.93,31.965
2,7,Sep2%,-66.16,0.5,20.07,48.4,96.8
2,7,Sep2%,-66.16,1,15.02,56.08,56.08
2,7,Sep2%,-66.16,1.5,15.01,60.24,40.16
2,7,Sep2%,-66.16,2,15.02,64.87,32.435
2,7,Sep2%,-66.18,0.5,20.07,47.71,95.42
2,7,Sep2%,-66.18,1,15.02,55.75,55.75
2,7,Sep2%,-66.18,1.5,15.03,61.69,41.126667
2,7,Sep2%,-66.18,2,15.03,64.48,32.24
2,7,Sep2%,-66.2,0.5,20.07,48.65,97.3
2,7,Sep2%,-66.2,1,15.02,56.86,56.86
2,7,Sep2%,-66.2,1.5,15.02,60.86,40.573333
2,7,Sep2%,-66.2,2,15.03,65.71,32.855
2,7,Sep2%,-66.22,0.5,20.08,48.3,96.6
2,7,Sep2%,-66.22,1,15.02,56.09,56.09
2,7,Sep2%,-66.22,1.5,15.02,62.32,41.546667
2,7,Sep2%,-66.22,2,15.02,65.04,32.52
2,7,Sep2%,-66.24,0.5,20.07,48.83,97.66
2,7,Sep2%,-66.24,1,15.02,57.49,57.49
2,7,Sep2%,-66.24,1.5,15.02,61.57,41.046667
2,7,Sep2%,-66.24,2,20.07,66.18,33.09
2,7,Sep2%,-66.26,0.5,20.07,48.49,96.98
2,7,Sep2%,-66.26,1,15.02,56.91,56.91
2,7,Sep2%,-66.26,1.5,15.02,62.9,41.933333
2,7,Sep2%,-66.26,2,15.02,65.86,32.93
2,7,Sep2%,-66.28,0.5,20.1,49.47,98.94
2,7,Sep2%,-66.28,1,15.02,57.84,57.84
2,7,Sep2%,-66.28,1.5,15.02,62.17,41.446667
2,7,Sep2%,-66.28,2,15.02,67.04,33.52
2,7,Sep2%,-66.3,0.5,20.07,49.03,98.06
2,7,Sep2%,-66.3,1,15.02,57.24,57.24
2,7,Sep2%,-66.3,1.5,15.02,63.58,42.386667
2,7,Sep2%,-66.3,2,15.02,66.57,33.285
2,7,Sep2%,-66.32,0.5,20.07,49.71,99.42
2,7,Sep2%,-66.32,1,15.02,58.52,58.52
2,7,Sep2%,-66.32,1.5,15.02,62.88,41.92
2,7,Sep2%,-66.32,2,15.02,67.9,33.95
2,7,Sep2%,-66.34,0.5,20.06,49.7,99.4
2,7,Sep2%,-66.34,1,15.02,57.81,57.81
2,7,Sep2%,-66.34,1.5,15.01,64.2,42.8
2,7,Sep2%,-66.34,2,15.02,67.32,33.66
2,7,Sep2%,-66.36,0.5,20.07,49.92,99.84
2,7,Sep2%,-66.36,1,15.02,59.17,59.17
2,7,Sep2%,-66.36,1.5,15.02,63.74,42.493333
2,7,Sep2%,-66.36,2,20.07,68.58,34.29
2,7,Sep2%,-66.38,0.5,20.07,49.92,99.84
2,7,Sep2%,-66.38,1,15.02,58.54,58.54
2,7,Sep2%,-66.38,1.5,15.02,64.92,43.28
2,7,Sep2%,-66.38,2,15.02,68.22,34.11
2,7,Sep2%,-66.4,0.5,20.07,50.61,101.22
2,7,Sep2%,-66.4,1,15.03,59.73,59.73
2,7,Sep2%,-66.4,1.5,15.02,64.35,42.9
2,7,Sep2%,-66.4,2,15.01,69.46,34.73
2,7,Sep2%,-66.42,0.5,20.07,50.55,101.1
2,7,Sep2%,-66.42,1,15.02,59.14,59.14
2,7,Sep2%,-66.42,1.5,15.01,65.76,43.84
2,7,Sep2%,-66.42,2,15.03,69.3,34.65
2,7,Sep2%,-66.44,0.5,20.07,51,102
2,7,Sep2%,-66.44,1,15.02,60.6,60.6
2,7,Sep2%,-66.44,1.5,15.02,65.46,43.64
2,7,Sep2%,-66.44,2,20.07,70.44,35.22
2,7,Sep2%,-66.46,0.5,20.08,50.95,101.9
2,7,Sep2%,-66.46,1,15.04,60.2,60.2
2,7,Sep2%,-66.46,1.5,15.03,66.84,44.56
2,7,Sep2%,-66.46,2,15.02,70.42,35.21
2,7,Sep2%,-66.48,0.5,35.05,53.4,106.8
2,7,Sep2%,-66.48,1,25.03,63.56,63.56
2,7,Sep2%,-66.48,1.5,35.04,69.22,46.146667
2,7,Sep2%,-66.48,2,35.03,74.65,37.325
2,7,Sep2%,-66.5,0.5,35.03,55.61,111.22
2,7,Sep2%,-66.5,1,25.02,64.9,64.9
2,7,Sep2%,-66.5,1.5,35.04,71.34,47.56
2,7,Sep2%,-66.5,2,35.04,73.17,36.585
